1242,3,Jorge Rafael,cliente,2022/12/18 17:32:20,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
1241,0,root,root,2022/12/18 17:32:20,logou no sistema
1240,0,root,root,2022/12/18 17:32:19,logou no sistema
1239,26,Roberto Jesus Carvalho,cliente,2022/12/18 13:44:24,logou no sistema
1238,26,Roberto Jesus Carvalho,cliente,2022/12/18 13:44:23,logou no sistema
1237,26,Roberto Jesus Carvalho,cliente,2022/12/18 13:44:11,logou no sistema
1236,26,Roberto Jesus Carvalho,cliente,2022/12/18 13:44:11,logou no sistema
1235,0,root,root,2022/12/18 13:34:59,logou no sistema
1234,3,Jorge Rafael,cliente,2022/12/18 13:33:52,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
1233,3,Jorge Rafael,cliente,2022/12/18 13:33:52,logou no sistema
1232,0,root,root,2022/12/18 13:33:52,logou no sistema
1231,0,root,root,2022/12/18 13:33:35,logou no sistema
1230,29,Eunislau Fonseca,cliente,2022/12/18 13:27:34,logou no sistema
1229,29,Eunislau Fonseca,cliente,2022/12/18 13:27:34,logou no sistema
1228,24,Raquel Rosario,funcionario,2022/12/18 13:27:32,logou no sistema
1227,29,Eunislau Fonseca,cliente,2022/12/18 13:27:09,logou no sistema
1226,29,Eunislau Fonseca,cliente,2022/12/18 13:27:09,logou no sistema
1225,24,Raquel Rosario,funcionario,2022/12/18 13:26:33,logou no sistema
1224,25,Maria ROsana,cliente,2022/12/18 13:26:02,logou no sistema
1223,25,Maria ROsana,cliente,2022/12/18 13:26:02,logou no sistema
1222,30,Gabriel da Luz,cliente,2022/12/18 13:08:01,logou no sistema
1221,30,Gabriel da Luz,cliente,2022/12/18 13:07:49,logou no sistema
1220,30,Gabriel da Luz,cliente,2022/12/18 13:07:48,logou no sistema
1219,-1,system,root,2022/12/18 13:07:09,Criando ficheiro: DATA/clientes/30.dat
1218,0,root,root,2022/12/18 13:07:09,Criou usuario Gabriel da Luz com id: 30
1217,0,root,root,2022/12/18 13:07:09,logou no sistema
1216,29,Eunislau Fonseca,cliente,2022/12/18 13:05:49,logou no sistema
1215,29,Eunislau Fonseca,cliente,2022/12/18 13:05:49,logou no sistema
1214,29,Eunislau Fonseca,cliente,2022/12/18 13:05:47,logou no sistema
1213,29,Eunislau Fonseca,cliente,2022/12/18 13:05:31,logou no sistema
1212,29,Eunislau Fonseca,cliente,2022/12/18 13:05:31,logou no sistema
1211,0,root,root,2022/12/18 13:05:08,logou no sistema
1210,-1,system,root,2022/12/18 13:04:52,Criando ficheiro: DATA/clientes/29.dat
1209,0,root,root,2022/12/18 13:04:52,Criou usuario Eunislau Fonseca com id: 29
1208,0,root,root,2022/12/18 13:04:52,logou no sistema
1207,0,root,root,2022/12/18 13:04:30,logou no sistema
1206,0,root,root,2022/12/18 13:02:41,removeu usuario Eunislau Fonseca:id:109
1205,0,root,root,2022/12/18 13:02:41,logou no sistema
1204,109,Eunislau Fonseca,cliente,2022/12/18 13:02:38,logou no sistema
1203,0,root,root,2022/12/18 13:02:38,logou no sistema
1202,0,root,root,2022/12/18 13:02:35,logou no sistema
1201,20,Jose dos Santos Cabel,cliente,2022/12/18 13:02:05,logou no sistema
1200,20,Jose dos Santos Cabel,cliente,2022/12/18 13:02:05,logou no sistema
1199,109,Eunislau Fonseca,cliente,2022/12/18 13:01:52,logou no sistema
1198,109,Eunislau Fonseca,cliente,2022/12/18 13:01:52,logou no sistema
1197,109,Eunislau Fonseca,cliente,2022/12/18 13:01:50,logou no sistema
1196,109,Eunislau Fonseca,cliente,2022/12/18 13:01:49,logou no sistema
1195,109,Eunislau Fonseca,cliente,2022/12/18 13:01:48,logou no sistema
1194,109,Eunislau Fonseca,cliente,2022/12/18 13:01:47,logou no sistema
1193,109,Eunislau Fonseca,cliente,2022/12/18 13:01:45,logou no sistema
1192,109,Eunislau Fonseca,cliente,2022/12/18 13:01:45,logou no sistema
1191,109,Eunislau Fonseca,cliente,2022/12/18 13:01:41,logou no sistema
1190,109,Eunislau Fonseca,cliente,2022/12/18 13:01:41,logou no sistema
1189,109,Eunislau Fonseca,cliente,2022/12/18 13:01:38,logou no sistema
1188,109,Eunislau Fonseca,cliente,2022/12/18 13:01:38,logou no sistema
1187,109,Eunislau Fonseca,cliente,2022/12/18 13:01:36,logou no sistema
1186,109,Eunislau Fonseca,cliente,2022/12/18 13:01:36,logou no sistema
1185,109,Eunislau Fonseca,cliente,2022/12/18 13:01:23,logou no sistema
1184,109,Eunislau Fonseca,cliente,2022/12/18 13:01:23,logou no sistema
1183,109,Eunislau Fonseca,cliente,2022/12/18 13:00:58,logou no sistema
1182,109,Eunislau Fonseca,cliente,2022/12/18 13:00:40,logou no sistema
1181,109,Eunislau Fonseca,cliente,2022/12/18 13:00:38,logou no sistema
1180,109,Eunislau Fonseca,cliente,2022/12/18 13:00:27,logou no sistema
1179,109,Eunislau Fonseca,cliente,2022/12/18 13:00:04,logou no sistema
1178,109,Eunislau Fonseca,cliente,2022/12/18 13:00:02,logou no sistema
1177,25,Maria ROsana,cliente,2022/12/18 12:50:07,logou no sistema
1176,25,Maria ROsana,cliente,2022/12/18 12:50:07,logou no sistema
1175,109,Eunislau Fonseca,cliente,2022/12/18 12:50:00,logou no sistema
1174,109,Eunislau Fonseca,cliente,2022/12/18 12:49:59,logou no sistema
1173,109,Eunislau Fonseca,cliente,2022/12/18 12:49:52,logou no sistema
1172,109,Eunislau Fonseca,cliente,2022/12/18 12:49:52,logou no sistema
1171,20,Jose dos Santos Cabel,cliente,2022/12/18 12:48:36,logou no sistema
1170,20,Jose dos Santos Cabel,cliente,2022/12/18 12:48:35,logou no sistema
1169,20,Jose dos Santos Cabel,cliente,2022/12/18 12:48:35,logou no sistema
1168,20,Jose dos Santos Cabel,cliente,2022/12/18 12:48:23,logou no sistema
1167,20,Jose dos Santos Cabel,cliente,2022/12/18 12:48:22,logou no sistema
1166,109,Eunislau Fonseca,cliente,2022/12/18 12:48:06,logou no sistema
1165,109,Eunislau Fonseca,cliente,2022/12/18 12:48:06,logou no sistema
1164,109,Eunislau Fonseca,cliente,2022/12/18 12:48:05,logou no sistema
1163,20,Jose dos Santos Cabel,cliente,2022/12/18 12:47:59,logou no sistema
1162,20,Jose dos Santos Cabel,cliente,2022/12/18 12:47:59,logou no sistema
1161,109,Eunislau Fonseca,cliente,2022/12/18 12:47:51,logou no sistema
1160,109,Eunislau Fonseca,cliente,2022/12/18 12:47:48,logou no sistema
1159,20,Jose dos Santos Cabel,cliente,2022/12/18 12:47:32,logou no sistema
1158,20,Jose dos Santos Cabel,cliente,2022/12/18 12:47:32,logou no sistema
1157,109,Eunislau Fonseca,cliente,2022/12/18 12:46:15,logou no sistema
1156,109,Eunislau Fonseca,cliente,2022/12/18 12:46:15,logou no sistema
1155,0,root,root,2022/12/18 12:46:05,logou no sistema
1154,109,Eunislau Fonseca,cliente,2022/12/18 12:45:24,logou no sistema
1153,109,Eunislau Fonseca,cliente,2022/12/18 12:45:22,logou no sistema
1152,109,Eunislau Fonseca,cliente,2022/12/18 12:45:21,logou no sistema
1151,109,Eunislau Fonseca,cliente,2022/12/18 12:45:18,logou no sistema
1150,109,Eunislau Fonseca,cliente,2022/12/18 12:45:16,logou no sistema
1149,109,Eunislau Fonseca,cliente,2022/12/18 12:45:14,logou no sistema
1148,109,Eunislau Fonseca,cliente,2022/12/18 12:45:12,logou no sistema
1147,109,Eunislau Fonseca,cliente,2022/12/18 12:45:11,logou no sistema
1146,109,Eunislau Fonseca,cliente,2022/12/18 12:45:09,logou no sistema
1145,109,Eunislau Fonseca,cliente,2022/12/18 12:45:07,logou no sistema
1144,109,Eunislau Fonseca,cliente,2022/12/18 12:44:53,logou no sistema
1143,109,Eunislau Fonseca,cliente,2022/12/18 12:44:51,logou no sistema
1142,109,Eunislau Fonseca,cliente,2022/12/18 12:44:11,logou no sistema
1141,109,Eunislau Fonseca,cliente,2022/12/18 12:44:11,logou no sistema
1140,109,Eunislau Fonseca,cliente,2022/12/18 12:44:11,logou no sistema
1139,109,Eunislau Fonseca,cliente,2022/12/18 12:43:48,logou no sistema
1138,109,Eunislau Fonseca,cliente,2022/12/18 12:43:45,logou no sistema
1137,109,Eunislau Fonseca,cliente,2022/12/18 12:43:44,logou no sistema
1136,109,Eunislau Fonseca,cliente,2022/12/18 12:43:43,logou no sistema
1135,109,Eunislau Fonseca,cliente,2022/12/18 12:43:16,logou no sistema
1134,109,Eunislau Fonseca,cliente,2022/12/18 12:43:12,logou no sistema
1133,0,root,root,2022/12/18 12:41:49,logou no sistema
1132,27,Marcia Silva,cliente,2022/12/18 12:41:37,logou no sistema
1131,0,root,root,2022/12/18 12:41:33,logou no sistema
1130,0,root,root,2022/12/18 12:40:10,logou no sistema
1129,0,root,root,2022/12/18 12:39:46,logou no sistema
1128,0,root,root,2022/12/18 12:39:35,logou no sistema
1127,109,Eunislau Fonseca,cliente,2022/12/18 12:38:08,logou no sistema
1126,0,root,root,2022/12/18 12:38:08,logou no sistema
1125,0,root,root,2022/12/18 12:38:00,logou no sistema
1124,0,root,root,2022/12/18 12:36:00,logou no sistema
1123,0,root,root,2022/12/18 12:35:59,logou no sistema
1122,0,root,root,2022/12/18 12:35:59,logou no sistema
1121,0,root,root,2022/12/18 12:35:57,logou no sistema
1120,0,root,root,2022/12/18 12:35:41,logou no sistema
1119,0,root,root,2022/12/18 12:34:51,logou no sistema
1118,0,root,root,2022/12/18 12:34:42,logou no sistema
1117,0,root,root,2022/12/18 12:34:15,logou no sistema
1116,0,root,root,2022/12/18 12:34:01,logou no sistema
1115,0,root,root,2022/12/18 12:33:55,logou no sistema
1114,0,root,root,2022/12/18 12:33:52,logou no sistema
1113,0,root,root,2022/12/18 12:33:49,logou no sistema
1112,0,root,root,2022/12/18 12:33:47,logou no sistema
1111,0,root,root,2022/12/18 12:33:44,logou no sistema
1110,0,root,root,2022/12/18 12:33:36,logou no sistema
1109,0,root,root,2022/12/18 12:33:20,logou no sistema
1108,0,root,root,2022/12/18 12:22:42,logou no sistema
1107,0,root,root,2022/12/18 12:22:38,logou no sistema
1106,0,root,root,2022/12/18 12:22:34,logou no sistema
1105,0,root,root,2022/12/18 11:36:44,logou no sistema
1104,0,root,root,2022/12/18 11:36:22,removeu usuario Eunice Delgado:id:98
1103,0,root,root,2022/12/18 11:36:22,logou no sistema
1102,0,root,root,2022/12/18 11:36:17,logou no sistema
1101,0,root,root,2022/12/18 11:36:11,logou no sistema
1100,0,root,root,2022/12/18 11:33:04,removeu usuario Jorge Flamengo:id:104
1099,0,root,root,2022/12/18 11:33:04,logou no sistema
1098,0,root,root,2022/12/18 11:33:00,logou no sistema
1097,0,root,root,2022/12/18 11:32:57,logou no sistema
1096,0,root,root,2022/12/18 11:32:34,logou no sistema
1095,0,root,root,2022/12/18 11:30:58,logou no sistema
1094,0,root,root,2022/12/18 11:30:40,removeu usuario Roberto Carlos:id:8
1093,0,root,root,2022/12/18 11:30:40,logou no sistema
1092,0,root,root,2022/12/18 11:30:30,logou no sistema
1091,0,root,root,2022/12/18 11:30:29,logou no sistema
1090,0,root,root,2022/12/18 11:29:55,logou no sistema
1089,0,root,root,2022/12/18 11:29:53,logou no sistema
1088,0,root,root,2022/12/18 11:29:32,logou no sistema
1087,0,root,root,2022/12/18 11:29:30,logou no sistema
1086,0,root,root,2022/12/18 11:28:30,logou no sistema
1085,0,root,root,2022/12/18 11:28:28,logou no sistema
1084,0,root,root,2022/12/18 11:25:28,logou no sistema
1083,0,root,root,2022/12/18 11:25:27,logou no sistema
1082,3,Jorge Rafael,cliente,2022/12/18 11:25:25,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
1081,3,Jorge Rafael,cliente,2022/12/18 11:25:24,logou no sistema
1080,0,root,root,2022/12/18 11:25:24,logou no sistema
1079,0,root,root,2022/12/18 11:25:23,logou no sistema
1078,0,root,root,2022/12/18 11:23:55,logou no sistema
1077,0,root,root,2022/12/18 11:23:07,logou no sistema
1076,0,root,root,2022/12/18 11:21:33,logou no sistema
1075,0,root,root,2022/12/18 11:21:32,logou no sistema
1074,0,root,root,2022/12/18 11:20:33,logou no sistema
1073,0,root,root,2022/12/18 11:20:31,logou no sistema
1072,0,root,root,2022/12/18 11:19:33,logou no sistema
1071,0,root,root,2022/12/18 11:19:29,logou no sistema
1070,0,root,root,2022/12/18 10:37:53,logou no sistema
1069,26,Roberto Jesus Carvalho,cliente,2022/12/18 10:37:51,logou no sistema
1068,0,root,root,2022/12/18 10:37:51,logou no sistema
1067,0,root,root,2022/12/18 10:37:50,logou no sistema
1066,27,Marcia Silva,cliente,2022/12/18 10:37:39,logou no sistema
1065,0,root,root,2022/12/18 10:37:38,logou no sistema
1064,0,root,root,2022/12/18 10:37:19,logou no sistema
1063,0,root,root,2022/12/18 10:37:14,Criou usuario Marcia Silva com id: 28
1062,0,root,root,2022/12/18 10:37:14,logou no sistema
1061,-1,system,root,2022/12/18 10:36:48,Criando ficheiro: DATA/clientes/27.dat
1060,0,root,root,2022/12/18 10:36:48,Criou usuario Marcia Silva com id: 27
1059,0,root,root,2022/12/18 10:36:48,logou no sistema
1058,0,root,root,2022/12/18 10:35:56,logou no sistema
1057,20,Jose dos Santos Cabel,cliente,2022/12/18 10:35:14,logou no sistema
1056,20,Jose dos Santos Cabel,cliente,2022/12/18 10:35:13,logou no sistema
1055,20,Jose dos Santos Cabel,cliente,2022/12/18 10:35:11,logou no sistema
1054,20,Jose dos Santos Cabel,cliente,2022/12/18 10:35:11,logou no sistema
1053,20,Jose dos Santos Cabel,cliente,2022/12/18 10:35:09,logou no sistema
1052,20,Jose dos Santos Cabel,cliente,2022/12/18 10:35:09,logou no sistema
1051,20,Jose dos Santos Cabel,cliente,2022/12/18 10:31:51,logou no sistema
1050,20,Jose dos Santos Cabel,cliente,2022/12/18 10:31:51,logou no sistema
1049,20,Jose dos Santos Cabel,cliente,2022/12/18 10:31:49,logou no sistema
1048,20,Jose dos Santos Cabel,cliente,2022/12/18 10:31:05,logou no sistema
1047,20,Jose dos Santos Cabel,cliente,2022/12/18 10:31:05,logou no sistema
1046,109,Eunislau Fonseca,cliente,2022/12/18 10:31:03,logou no sistema
1045,109,Eunislau Fonseca,cliente,2022/12/18 10:31:03,logou no sistema
1044,109,Eunislau Fonseca,cliente,2022/12/18 10:31:02,logou no sistema
1043,20,Jose dos Santos Cabel,cliente,2022/12/18 10:30:51,logou no sistema
1042,20,Jose dos Santos Cabel,cliente,2022/12/18 10:30:51,logou no sistema
1041,109,Eunislau Fonseca,cliente,2022/12/18 10:30:29,logou no sistema
1040,109,Eunislau Fonseca,cliente,2022/12/18 10:30:29,logou no sistema
1039,109,Eunislau Fonseca,cliente,2022/12/18 10:30:08,logou no sistema
1038,109,Eunislau Fonseca,cliente,2022/12/18 10:30:08,logou no sistema
1037,20,Jose dos Santos Cabel,cliente,2022/12/18 10:30:07,logou no sistema
1036,20,Jose dos Santos Cabel,cliente,2022/12/18 10:29:48,logou no sistema
1035,20,Jose dos Santos Cabel,cliente,2022/12/18 10:29:48,logou no sistema
1034,109,Eunislau Fonseca,cliente,2022/12/18 10:29:33,logou no sistema
1033,109,Eunislau Fonseca,cliente,2022/12/18 10:29:33,logou no sistema
1032,20,Jose dos Santos Cabel,cliente,2022/12/18 10:28:20,logou no sistema
1031,20,Jose dos Santos Cabel,cliente,2022/12/18 10:28:20,logou no sistema
1030,25,Maria ROsana,cliente,2022/12/18 10:28:03,logou no sistema
1029,25,Maria ROsana,cliente,2022/12/18 10:28:03,logou no sistema
1028,25,Maria ROsana,cliente,2022/12/18 10:28:01,logou no sistema
1027,25,Maria ROsana,cliente,2022/12/18 10:27:16,logou no sistema
1026,25,Maria ROsana,cliente,2022/12/18 10:27:16,logou no sistema
1025,26,Roberto Jesus Carvalho,cliente,2022/12/18 10:26:01,logou no sistema
1024,26,Roberto Jesus Carvalho,cliente,2022/12/18 10:26:01,logou no sistema
1023,0,root,root,2022/12/18 10:25:05,logou no sistema
1022,26,Roberto Jesus Carvalho,cliente,2022/12/18 10:25:03,logou no sistema
1021,0,root,root,2022/12/18 10:25:03,logou no sistema
1020,0,root,root,2022/12/18 10:25:01,logou no sistema
1019,25,Maria ROsana,cliente,2022/12/18 10:24:58,logou no sistema
1018,0,root,root,2022/12/18 10:24:58,logou no sistema
1017,0,root,root,2022/12/18 10:24:54,logou no sistema
1016,0,root,root,2022/12/18 10:24:52,logou no sistema
1015,0,root,root,2022/12/18 10:24:50,logou no sistema
1014,26,Roberto Jesus Carvalho,cliente,2022/12/18 10:24:48,logou no sistema
1013,0,root,root,2022/12/18 10:24:48,logou no sistema
1012,0,root,root,2022/12/18 10:24:45,logou no sistema
1011,0,root,root,2022/12/18 10:24:44,logou no sistema
1010,0,root,root,2022/12/18 10:24:42,logou no sistema
1009,109,Eunislau Fonseca,cliente,2022/12/18 10:24:41,logou no sistema
1008,0,root,root,2022/12/18 10:24:41,logou no sistema
1007,0,root,root,2022/12/18 10:24:40,logou no sistema
1006,26,Roberto Jesus Carvalho,cliente,2022/12/18 10:24:38,logou no sistema
1005,0,root,root,2022/12/18 10:24:38,logou no sistema
1004,0,root,root,2022/12/18 10:24:35,logou no sistema
1003,19,Samuel Moreira,cliente,2022/12/18 10:24:34,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\19.dat (O sistema não conseguiu localizar o ficheiro especificado)
1002,19,Samuel Moreira,cliente,2022/12/18 10:24:34,logou no sistema
1001,0,root,root,2022/12/18 10:24:34,logou no sistema
1000,0,root,root,2022/12/18 10:24:30,logou no sistema
999,23,Raquel Rosario,cliente,2022/12/18 10:24:04,logou no sistema
998,0,root,root,2022/12/18 10:24:04,logou no sistema
997,0,root,root,2022/12/18 10:24:03,logou no sistema
996,109,Eunislau Fonseca,cliente,2022/12/18 10:23:57,logou no sistema
995,0,root,root,2022/12/18 10:23:57,logou no sistema
994,0,root,root,2022/12/18 10:23:55,logou no sistema
993,0,root,root,2022/12/18 10:23:54,logou no sistema
992,0,root,root,2022/12/18 10:23:53,logou no sistema
991,3,Jorge Rafael,cliente,2022/12/18 10:23:49,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
990,3,Jorge Rafael,cliente,2022/12/18 10:23:49,logou no sistema
989,0,root,root,2022/12/18 10:23:49,logou no sistema
988,0,root,root,2022/12/18 10:23:46,logou no sistema
987,3,Jorge Rafael,cliente,2022/12/18 10:14:56,Falhou em Calcular Saldo: mais detalhes:java.io.FileNotFoundException: DATA\clientes\3.dat (O sistema não conseguiu localizar o ficheiro especificado)
986,3,Jorge Rafael,cliente,2022/12/18 10:14:56,logou no sistema
985,0,root,root,2022/12/18 10:14:56,logou no sistema
984,0,root,root,2022/12/18 10:14:52,logou no sistema
983,109,Eunislau Fonseca,cliente,2022/12/18 10:14:30,logou no sistema
982,109,Eunislau Fonseca,cliente,2022/12/18 10:14:30,logou no sistema
981,109,Eunislau Fonseca,cliente,2022/12/18 10:14:22,logou no sistema
980,109,Eunislau Fonseca,cliente,2022/12/18 10:14:22,logou no sistema
979,20,Jose dos Santos Cabel,cliente,2022/12/18 10:13:46,logou no sistema
978,20,Jose dos Santos Cabel,cliente,2022/12/18 10:13:46,logou no sistema
977,109,Eunislau Fonseca,cliente,2022/12/18 10:13:40,logou no sistema
976,109,Eunislau Fonseca,cliente,2022/12/18 10:13:40,logou no sistema
975,20,Jose dos Santos Cabel,cliente,2022/12/18 10:13:37,logou no sistema
974,20,Jose dos Santos Cabel,cliente,2022/12/18 10:13:08,logou no sistema
973,20,Jose dos Santos Cabel,cliente,2022/12/18 10:13:08,logou no sistema
972,26,Roberto Jesus Carvalho,cliente,2022/12/18 10:12:46,logou no sistema
971,26,Roberto Jesus Carvalho,cliente,2022/12/18 10:12:46,logou no sistema
970,109,Eunislau Fonseca,cliente,2022/12/18 10:12:42,logou no sistema
969,109,Eunislau Fonseca,cliente,2022/12/18 10:12:42,logou no sistema
968,26,Roberto Jesus Carvalho,cliente,2022/12/18 10:12:40,logou no sistema
967,26,Roberto Jesus Carvalho,cliente,2022/12/18 10:12:09,logou no sistema
966,26,Roberto Jesus Carvalho,cliente,2022/12/18 10:12:09,logou no sistema
965,109,Eunislau Fonseca,cliente,2022/12/18 10:11:02,logou no sistema
964,109,Eunislau Fonseca,cliente,2022/12/18 10:11:02,logou no sistema
963,109,Eunislau Fonseca,cliente,2022/12/18 10:10:58,logou no sistema
962,109,Eunislau Fonseca,cliente,2022/12/18 10:10:14,logou no sistema
961,109,Eunislau Fonseca,cliente,2022/12/18 10:10:14,logou no sistema
960,0,root,root,2022/12/18 10:09:51,logou no sistema
959,-1,system,root,2022/12/18 10:09:04,Criando ficheiro: DATA/clientes/109.dat
958,0,root,root,2022/12/18 10:09:04,Criou usuario Eunislau Fonseca com id: 109
957,0,root,root,2022/12/18 10:09:03,logou no sistema
956,20,Jose dos Santos Cabel,cliente,2022/12/17 23:10:43,logou no sistema
955,20,Jose dos Santos Cabel,cliente,2022/12/17 23:10:43,logou no sistema
954,20,Jose dos Santos Cabel,cliente,2022/12/17 23:10:41,logou no sistema
953,20,Jose dos Santos Cabel,cliente,2022/12/17 23:10:41,logou no sistema
952,20,Jose dos Santos Cabel,cliente,2022/12/17 23:10:40,logou no sistema
951,20,Jose dos Santos Cabel,cliente,2022/12/17 23:10:40,logou no sistema
950,20,Jose dos Santos Cabel,cliente,2022/12/17 23:10:32,logou no sistema
949,20,Jose dos Santos Cabel,cliente,2022/12/17 23:10:32,logou no sistema
948,20,Jose dos Santos Cabel,cliente,2022/12/17 23:10:31,logou no sistema
947,20,Jose dos Santos Cabel,cliente,2022/12/17 23:10:03,logou no sistema
946,20,Jose dos Santos Cabel,cliente,2022/12/17 23:10:03,logou no sistema
945,20,Jose dos Santos Cabel,cliente,2022/12/17 23:10:01,logou no sistema
944,20,Jose dos Santos Cabel,cliente,2022/12/17 23:10:01,logou no sistema
943,20,Jose dos Santos Cabel,cliente,2022/12/17 23:09:59,logou no sistema
942,20,Jose dos Santos Cabel,cliente,2022/12/17 23:09:59,logou no sistema
941,20,Jose dos Santos Cabel,cliente,2022/12/17 23:09:49,logou no sistema
940,20,Jose dos Santos Cabel,cliente,2022/12/17 23:09:49,logou no sistema
939,20,Jose dos Santos Cabel,cliente,2022/12/17 23:09:47,logou no sistema
938,20,Jose dos Santos Cabel,cliente,2022/12/17 23:09:26,logou no sistema
937,20,Jose dos Santos Cabel,cliente,2022/12/17 23:09:26,logou no sistema
936,26,Roberto Jesus Carvalho,cliente,2022/12/17 23:09:05,logou no sistema
935,26,Roberto Jesus Carvalho,cliente,2022/12/17 23:09:05,logou no sistema
934,26,Roberto Jesus Carvalho,cliente,2022/12/17 23:09:03,logou no sistema
933,26,Roberto Jesus Carvalho,cliente,2022/12/17 23:08:52,logou no sistema
932,26,Roberto Jesus Carvalho,cliente,2022/12/17 23:08:52,logou no sistema
931,20,Jose dos Santos Cabel,cliente,2022/12/17 23:08:28,logou no sistema
930,20,Jose dos Santos Cabel,cliente,2022/12/17 23:08:28,logou no sistema
929,20,Jose dos Santos Cabel,cliente,2022/12/17 23:08:27,logou no sistema
928,20,Jose dos Santos Cabel,cliente,2022/12/17 23:08:10,logou no sistema
927,20,Jose dos Santos Cabel,cliente,2022/12/17 23:08:09,logou no sistema
926,20,Jose dos Santos Cabel,cliente,2022/12/17 23:08:08,logou no sistema
925,20,Jose dos Santos Cabel,cliente,2022/12/17 23:08:07,logou no sistema
924,20,Jose dos Santos Cabel,cliente,2022/12/17 23:08:04,logou no sistema
923,20,Jose dos Santos Cabel,cliente,2022/12/17 23:08:04,logou no sistema
922,20,Jose dos Santos Cabel,cliente,2022/12/17 23:08:03,logou no sistema
921,20,Jose dos Santos Cabel,cliente,2022/12/17 23:08:03,logou no sistema
920,20,Jose dos Santos Cabel,cliente,2022/12/17 23:07:57,logou no sistema
919,20,Jose dos Santos Cabel,cliente,2022/12/17 23:07:57,logou no sistema
918,20,Jose dos Santos Cabel,cliente,2022/12/17 23:07:55,logou no sistema
917,20,Jose dos Santos Cabel,cliente,2022/12/17 23:07:46,logou no sistema
916,20,Jose dos Santos Cabel,cliente,2022/12/17 23:07:46,logou no sistema
915,23,Raquel Rosario,cliente,2022/12/17 23:07:32,logou no sistema
914,23,Raquel Rosario,cliente,2022/12/17 23:07:32,logou no sistema
913,20,Jose dos Santos Cabel,cliente,2022/12/17 23:07:21,logou no sistema
912,20,Jose dos Santos Cabel,cliente,2022/12/17 23:07:20,logou no sistema
911,0,root,root,2022/12/17 23:05:07,logou no sistema
910,20,Jose dos Santos Cabel,cliente,2022/12/17 23:04:11,logou no sistema
909,20,Jose dos Santos Cabel,cliente,2022/12/17 23:04:11,logou no sistema
908,20,Jose dos Santos Cabel,cliente,2022/12/17 23:04:10,logou no sistema
907,20,Jose dos Santos Cabel,cliente,2022/12/17 23:04:03,logou no sistema
906,20,Jose dos Santos Cabel,cliente,2022/12/17 23:04:03,logou no sistema
905,20,Jose dos Santos Cabel,cliente,2022/12/17 23:03:47,logou no sistema
904,20,Jose dos Santos Cabel,cliente,2022/12/17 23:03:47,logou no sistema
903,20,Jose dos Santos Cabel,cliente,2022/12/17 23:03:46,logou no sistema
902,20,Jose dos Santos Cabel,cliente,2022/12/17 23:03:46,logou no sistema
901,20,Jose dos Santos Cabel,cliente,2022/12/17 23:03:43,logou no sistema
900,20,Jose dos Santos Cabel,cliente,2022/12/17 23:03:43,logou no sistema
899,20,Jose Cabel,cliente,2022/12/17 23:03:42,logou no sistema
898,20,Jose Cabel,cliente,2022/12/17 23:02:33,logou no sistema
897,20,Jose Cabel,cliente,2022/12/17 23:02:33,logou no sistema
896,26,Roberto Jesus Carvalho,cliente,2022/12/17 23:02:25,logou no sistema
895,26,Roberto Jesus Carvalho,cliente,2022/12/17 23:02:25,logou no sistema
894,26,Roberto Jesus Carvalho,cliente,2022/12/17 23:02:22,logou no sistema
893,26,Roberto Jesus Carvalho,cliente,2022/12/17 23:01:16,logou no sistema
892,26,Roberto Jesus Carvalho,cliente,2022/12/17 23:01:16,logou no sistema
891,23,Raquel Rosario,cliente,2022/12/17 23:01:08,logou no sistema
890,23,Raquel Rosario,cliente,2022/12/17 23:01:08,logou no sistema
889,23,Raquel Rosario,cliente,2022/12/17 23:01:06,logou no sistema
888,23,Raquel Rosario,cliente,2022/12/17 23:01:06,logou no sistema
887,23,Raquel Rosario,cliente,2022/12/17 23:01:01,logou no sistema
886,23,Raquel Rosario,cliente,2022/12/17 23:01:01,logou no sistema
885,23,Raquel Rosario,cliente,2022/12/17 23:00:55,logou no sistema
884,23,Raquel Rosario,cliente,2022/12/17 23:00:55,logou no sistema
883,23,Raquel Rosario,cliente,2022/12/17 23:00:49,logou no sistema
882,23,Raquel Rosario,cliente,2022/12/17 23:00:49,logou no sistema
881,23,Raquel Rosario,cliente,2022/12/17 23:00:24,logou no sistema
880,23,Raquel Rosario,cliente,2022/12/17 23:00:24,logou no sistema
879,23,Raquel Rosario,cliente,2022/12/17 23:00:23,logou no sistema
878,25,Maria ROsana,cliente,2022/12/17 22:59:38,logou no sistema
877,25,Maria ROsana,cliente,2022/12/17 22:59:38,logou no sistema
876,25,Maria ROsana,cliente,2022/12/17 22:59:33,logou no sistema
875,25,Maria ROsana,cliente,2022/12/17 22:59:33,logou no sistema
